A104IDA5ZI6PT6,0,0,0,0,8
A104J1AT0BH6E2,0,0,2,5,2
A104KYSJJZLWB4,0,0,0,3,5
A104P1DBVP3RQN,3,0,0,1,3
A104P6EPCH2P6P,0,0,0,0,4
A104QTD4GDT2OQ,2,1,0,0,2
A104UJW668A9Z8,0,1,0,0,3
A104VHIMHTA3V9,0,0,0,0,4
A1050Y6G8KXF1Z,0,0,0,1,6
A1052ZF79H0WP3,0,0,0,0,3
A10562CQXZ5ORC,1,2,0,7,1
A1056CGGQUFVUY,0,0,0,1,4
A1057I8FFJIRRA,1,0,1,2,2
A1058XXFK27J2V,0,2,0,3,1
A10599XTR0LTV0,0,0,0,3,2
A1059HQ3OSEZNC,0,1,2,0,15
A105A034ZG9EHO,0,0,0,0,6
A105A7NOY6MYX0,1,2,4,1,2
A105ACVVGLB9OT,2,0,2,0,1
A105CCKIWRGI3X,0,0,2,4,7
A105D0UKK3356E,0,0,1,5,10
A105HXZN1VAS4D,0,0,1,5,13
A105IAFUVEWMVV,0,0,1,1,3
A105IVMWEPECEW,0,0,3,1,1
A105N27CLYYBW5,1,0,9,6,2
A105PKB1RV97TU,0,0,0,0,6
A105RF3NH290AB,1,0,0,0,3
A105S56ODHGJEK,0,1,1,2,5
A105WEPVJYI9DW,0,0,3,2,2
A105WVJJZI3AG9,1,2,1,4,4
A105YVLAZNYQUU,8,2,0,1,6
A105YYJDWMFAF8,0,0,0,2,2
A105ZJZTVLUC8Q,1,3,0,0,5
A106016KSI0YQ,1,15,57,128,73
A10610LHTIBAVR,7,4,1,0,0
A1063RA12KFL47,0,0,3,3,3
A1064UZYVNS8UB,0,0,1,1,2
A1065KCNNCAVK8,0,0,0,0,4
A1065Q31DNPRAN,14,2,1,3,8
A106BWVUFAWTYC,0,0,1,4,4
A106DH8VNDUCGB,1,0,1,2,3
A106JMRSLCPDSV,0,1,0,0,2
A106K1RIUF902A,1,0,3,8,14
A106KE9RGKY2ZQ,0,2,2,1,1
A106M621NJ07P4,0,0,0,0,6
A106MB2IVYFRWR,2,0,0,1,7
A106MUF3DXRS4T,0,0,1,2,7
A106NEZEP7QWRS,2,0,1,0,2
A106OSE8ZGXY06,0,1,1,0,3
A106RL7ZB0N5W8,0,1,3,6,24
A106S4V9A959LX,0,0,1,3,1
A106S6TTPRCS5L,0,0,0,2,2
A106T2RD9KRKLN,0,0,1,1,3
A106TIENB4CC0V,1,0,6,3,0
A106UC1SOHWCRJ,0,0,0,1,3
A106UIA58TIBA9,2,0,1,0,2
A106W7DFF1MZVU,0,0,0,0,5
A106YK8JBW1JBP,1,0,1,1,5
A106YXO3EHVD3J,2,10,19,84,117
A1072FC8PJMATW,0,0,0,0,9
A1072Q1O6YB3NY,0,0,1,2,8
A107480O2DF6HF,0,0,1,0,2
A1075TNKVQDJ97,0,1,3,7,16
A1076PTK36UDX2,0,0,1,0,6
A1078YZK8N0NTU,0,0,2,1,4
A1079CQTAUIX6J,0,1,0,2,2
A107AA4J42XIXA,0,2,1,3,1
A107BIW9F8FHZK,0,0,0,0,8
A107BRWBRASM9L,3,0,2,1,1
A107GTFYW2RNWJ,0,0,0,2,7
A107H3XGCV6Y4Q,6,1,6,21,45
A107HKGEIMM4I4,0,2,0,1,3
A107HZ1IOPRVD8,0,0,0,0,5
A107IFG0WBO8FE,1,1,0,3,6
A107IXSKP0BTTB,0,0,0,1,5
A107JPUATWVO93,1,1,0,1,3
A107JVONSIIUOI,0,0,1,2,1
A107KVRYRCU3RY,1,0,2,0,4
A107LLEKIYHXWO,0,0,1,1,2
A107LQISEJVK38,0,0,0,2,4
A107M9DQ0JLGWC,0,0,0,0,4
A107NDAOFLJPA8,0,0,0,0,5
A107NR3GHQ74T4,2,0,1,0,5
A107O8UATN67M8,0,0,0,2,2
A107PT5KETBET7,0,0,0,1,6
A107UOX7KZHZLB,1,0,0,1,7
A107XRUY6ATL6A,0,0,0,0,7
A107YFBJ119GZR,1,1,0,0,3
A107ZX1O8JZCN5,1,14,16,15,19
A1080S66TVH9C0,1,2,9,11,15
A108201BW9WFZP,2,0,2,2,7
A1083R8YKQOCUE,2,0,1,2,2
A1085W4DBQ26FT,0,0,3,3,3
A10872FHIJAKKD,10,3,14,10,31
A1088JT1L28OP5,2,0,1,3,1
A1089V1E6BFW39,0,1,1,3,29
A108A421PC6MH3,4,4,3,16,13
A108A829O8SDIO,0,0,0,0,5
A108AL4ECMBV9X,0,0,0,1,6
A108AWE1CYYZVB,0,0,0,4,8
A108D2GI4W2KY2,1,0,3,3,1
A108GN269S733W,2,0,3,2,5
A108HKFLO9C5SV,0,0,0,0,7
A108HMIJOI9GF7,0,0,2,1,2
A108JX88UNB1ZF,0,0,2,0,4
A108LQ0NC9ZDAO,0,0,0,0,13
A108LZYTLP93OP,1,2,0,0,2
A108MGZC58QA8,0,0,1,0,6
A108N7TGIIU4NH,0,0,0,1,4
A108QN0VQPX1W2,0,0,0,4,8
A108QTTT6KIVBD,0,0,0,3,2
A108RKTBDGRR26,2,0,0,0,5
A108S4ZR8YQE0W,0,0,1,3,2
A108TH3LLIUNVZ,0,1,0,4,2
A108UI5KANW1DW,2,0,1,1,2
A108UXJTIV8XXY,0,0,4,5,1
A108VYV1YF2TI2,0,0,1,2,10
A108XP24UESKSV,1,1,0,1,2
A108XV83CP9YOE,0,0,2,0,21
A1091B5OO7BOXH,0,0,0,0,2
A1091JMITHBA54,0,1,0,2,0
A10946O16UD85U,0,1,0,1,3
A10957QXTNHF6Y,0,1,0,2,1
A1095VQJHDM6EF,0,0,0,3,6
A1096Z9AW377LB,3,4,0,1,0
A10976VT5GP6CB,1,0,1,3,3
A1098U3UK2QW7W,0,0,0,1,6
A109EKCJAIEIV2,0,0,0,2,4
A109GUGWXC0KIT,1,1,2,3,0
A109HAMLDXHLE4,0,1,0,1,3
A109KUJ2SX289,0,0,0,0,7
A109LCRCRF1GCP,0,0,0,2,2
A109LJJFZ7M4JR,0,0,0,0,4
A109LWN9DUGPDP,3,5,11,7,42
A109ME7C09HM2M,0,0,8,15,50
A109ORALRL16KR,0,0,0,0,4
A109SE2PA99Q9E,0,0,0,1,5
A109TSGPVN683R,0,0,0,1,4
A109V7W2G9EI4T,1,0,0,2,2
A109WIE49N0GV,1,3,1,3,7
A109XNATLRQ42W,0,0,0,0,6
A109XSKB4EUPZA,0,1,0,1,4
A10A1NFJZQO31X,0,0,0,3,2
A10A1VV42TMBRI,1,1,1,1,3
A10A503ML6J308,0,0,2,1,10
A10A7R59SRMCOV,0,0,0,0,8
A10AB9OYQTISOC,0,0,0,0,4
A10ABEDOVWNJD0,0,0,0,0,4
A10AD79P4O1I2E,0,0,2,7,0
A10AFVU66A79Y1,0,0,0,0,5
A10AGFN93JCNHQ,1,0,0,0,5
A10AIOTQGXURQG,0,0,0,2,2
A10AJHFKRZG4JC,0,0,0,2,3
A10AKE9TAADHVV,2,0,1,2,0
A10ALOMJECNL2H,0,2,2,1,6
A10ANCEOWK5GBN,0,2,0,0,3
A10APIDAZISWQF,2,0,1,3,2
A10APOK66NVDKV,0,1,1,1,6
A10AQSHGUSJM5Q,1,1,4,5,2
A10AR04MESISNL,1,0,2,2,0
A10ARFGFWMVO9G,0,1,2,1,1
A10ARSSXF5SFCW,0,0,1,0,4
A10AUL6XCCDWA0,0,0,0,0,5
A10AVEAVBRW2LJ,0,0,0,12,13
A10AXLC95WT9SK,1,0,0,0,3
A10B1UKRYSK9K2,0,0,1,2,2
A10B3QAMMU88C8,0,0,0,1,3
A10B4W5W64LT63,0,1,0,9,0
A10B8KQ8LR4V89,0,0,0,0,13
A10BACEHYAFG0P,0,0,0,1,5
A10BCTTKD65EZV,0,0,0,0,13
A10BDE32S3SNKK,0,0,4,7,5
A10BDE41KVTL9N,0,0,1,0,3
A10BECPH7W8HM7,0,0,0,0,5
A10BGR5JJIUMDM,0,0,0,0,6
A10BGWXSYYBHI2,1,1,1,0,2
A10BHR9DHXUFAP,0,0,4,0,7
A10BHYYEOT4ZG6,0,2,0,0,7
A10BLJM6USDHWK,0,0,0,1,4
A10BON45XN3NBA,0,0,1,2,4
A10BP4CCU8CNU7,0,0,0,0,5
A10BS065D6B04T,0,0,0,0,4
A10BS359HX224I,0,0,1,0,3
A10BT85QEKBZNZ,0,0,0,6,13
A10BWW5GU19AD,2,1,1,7,10
A10BZC79VVV21R,0,0,3,5,11
A10C00DVE01H7O,1,0,1,2,12
A10C0TAWDYVMFU,3,4,0,2,0
A10C2Q51MZCLP8,0,0,0,2,2
A10C2SBALDLKU9,2,3,8,7,28
A10C3IAZUXZ705,1,1,1,2,7
A10C4Q0FLZRZK6,0,0,0,0,5
A10C4ZRZTWIV7Y,1,1,6,2,1
A10C5CJK1YKGV0,8,5,7,13,38
A10C5SL817NSB7,0,0,0,0,3
A10C6BDDXAHVWE,0,0,1,2,3
A10C6MQE6P2GVD,0,0,0,2,1
A10C84Y38RT22P,0,0,2,3,6
A10C8ITRQ4DA8F,1,0,2,1,2
A10C8MYBRCVVFT,5,2,1,5,4
A10C9B32ARTH14,1,1,1,2,3
A10CB7MBANZFF9,1,0,0,2,1
A10CCR309RHCMP,0,0,1,2,2
A10CDFMNEDIY8O,0,1,1,3,2
A10CDW3PRFH0NS,1,0,4,1,14
A10CF3J1NJKH1A,0,2,0,1,2
A10CGGF8HTVNL9,0,0,5,11,11
A10CJINP7KBR4W,0,5,15,35,58
A10CJM5P6DGKXM,0,0,0,2,4
A10CNESX5YEO1B,1,0,1,1,4
A10CPS0QSY7RXV,1,0,0,0,4
A10CR7JQLFS1JS,2,0,0,2,0
A10CRW7XRJBJ2G,1,0,0,3,1
A10CRY9MFXE3HH,0,0,1,0,3
A10CT9B1II8B15,0,2,1,4,6
A10CTV78GVGWN0,0,0,0,0,4
A10CUYIWEO60I1,2,1,1,0,0
A10CVKXWJZENY6,0,2,0,0,4
A10CW72492YDQD,0,0,0,0,7
A10D0X2JAPQHJC,0,0,0,1,5
A10D26B3F1EOTC,0,0,0,0,8
A10D3I4NV0H6E5,6,4,2,7,25
A10D49B7HNA0KE,0,1,0,0,3
A10D65J5JRYRZT,0,0,0,2,6
A10D6HC3G45F8D,2,0,1,0,2
A10D8RED2SB7KH,3,0,0,2,0
A10D9LTNFZZNZM,0,0,1,0,5
A10DAX20MEBMLK,0,0,0,0,11
A10DB0H2NZF11E,1,7,12,31,23
A10DC14SUHHT6H,0,0,1,2,10
A10DGX6FDNXCGQ,0,0,0,1,4
A10DJMHC6PVVFN,0,0,0,2,3
A10DKAA1AJ69ST,1,1,1,0,3
A10DLB7CTBMAVE,0,0,0,0,3
A10DQWWRKGQ6FY,0,0,0,3,23
A10DRA70O4HXOJ,0,0,0,1,7
A10DRJL3NJ4NCC,4,1,4,4,16
A10DRSPQRIBHDV,0,0,0,1,1
A10DSIYOXVH6WV,0,0,0,0,3
A10DUDOVLJA66E,2,0,0,1,2
A10DUJ492TDK6T,0,0,0,2,4
A10DVDJWTQ7PG5,0,0,1,1,9
A10DYTGIWV3RJZ,0,0,1,0,5
A10DZD94AZ6CHR,0,0,0,4,1
A10DZEGCHHNJTS,0,0,0,2,4
A10E0IZ8TY5XRR,1,0,3,2,5
A10E0TT0Y15LEG,0,0,0,0,3
A10E1BCLDEVGSH,2,2,3,2,2
A10E1TB7JQW5IF,0,0,1,1,2
A10E22R9V8Y35O,0,1,2,3,2
A10E2EHIHX16AI,1,0,0,2,1
A10E3F50DIUJEE,3,9,16,31,35
A10E4X9WMS7JLK,0,0,1,2,3
A10E5B6WI9GUM3,0,0,0,2,6
A10E61TIZJU3SU,0,0,1,2,2
A10E6UXWQFKD5M,11,3,5,4,3
A10E7JC9XMXRI8,0,0,1,1,4
A10E7OON7T07Y8,0,0,1,1,2
A10E86TB0O7G1E,1,0,0,0,4
A10E8BG7ZCGSPF,0,0,0,1,4
A10E8SXO8PI4RN,0,0,0,0,4
A10EE19YY29UJS,0,0,0,0,2
A10EH0HZKO2KOP,0,0,1,0,14
A10EH95EUDO9W3,1,1,7,11,22
A10EICDA6FL5VK,1,2,4,1,14
A10EJKR6CPD4KH,1,1,0,1,2
A10EJXD5WPDY2S,0,0,0,2,3
A10EKEX7JPSDJ8,0,0,0,6,0
A10EKYKJ1GBILJ,3,1,0,1,2
A10EM4DKTUAR7W,0,2,1,11,23
A10EN9IKKOEY97,0,0,2,3,11
A10EOB7DMKKIFD,0,0,0,0,6
A10EUQT51BL74Q,0,0,0,1,7
A10EVBJH72PT7P,0,0,0,3,7
A10EW72RV0IJIE,0,0,2,1,4
A10EX29SE8LSL,0,0,0,0,8
A10EXWOM0JXSQI,0,0,0,0,4
A10EYK3699YT9F,0,1,2,2,0
A10EZO2Z9JS0TX,0,3,3,9,2
A10F1RQRDXSMGE,0,0,0,1,4
A10F2UZX5O9DHX,0,0,2,2,1
A10F2YNYGAHX3T,0,0,0,2,4
A10F39N6YQDM99,1,1,0,1,3
A10F4FFS57L49P,0,1,1,0,2
A10F4NY44F6NP8,1,0,0,1,1
A10F5LMYPXQYDF,0,0,4,1,4
A10F5UNSBD55F4,0,0,0,0,4
A10F6YU7ITM9K2,0,0,0,0,7
A10FBB3BTH021V,0,0,0,1,4
A10FBCA2RGV549,0,0,2,1,3
A10FBJXMQPI0LL,0,0,2,5,10
A10FC5YJXMGHV6,0,0,0,0,5
A10FD6RLU27JBN,0,0,0,0,5
A10FD8EJ8CSJK0,0,0,1,1,10
A10FFJ44K8G4Z2,1,0,1,0,4
A10FGKKJQH5DA5,1,0,0,3,4
A10FHA5E7VEDTW,1,0,2,0,4
A10FHRP5FRAEUU,0,0,0,0,11
A10FIX216EST0J,1,0,0,1,5
A10FJGRMOTJ35Y,0,0,1,0,5
A10FK65BIS24B5,0,1,2,2,6
A10FLUMHN1EULZ,0,0,1,1,4
A10FLVDK4WFFDQ,0,0,0,4,7
A10FMVUNAO1TX2,0,0,0,0,3
A10FP2595BNO30,0,0,0,0,4
A10FPD0GI2G6AG,2,0,0,0,4
A10FPD6C05W99J,0,0,3,0,22
A10FSRB3ZBBNY,0,0,1,1,5
A10G1OR3EMNUXM,0,0,0,3,3
A10G1UZG5B3U3H,0,0,0,0,4
A10G3INSQF5GW9,0,0,3,8,7
A10G3ZQPM21P3J,0,0,0,0,4
A10G4BF87BQ3MT,0,0,0,0,7
A10G4BPT5MGBHY,1,2,6,20,35
A10G5J7XC9OSS4,1,1,1,1,3
A10G6EXQE1OYDH,0,1,0,3,6
A10GGXT8UL121,1,0,0,3,2
A10GH7CWYJMOH6,0,1,0,3,1
A10GHE5EBAQ8R2,0,0,0,1,3
A10GI7HCPT27SZ,0,0,0,0,6
A10GLKTPF3MMUM,0,0,1,1,15
A10GLROZVS1W44,0,1,3,0,4
A10GMWN33C1SK7,0,2,2,0,2
A10GN8WDISFP0P,0,0,0,1,3
A10GQJ9ATCPR9T,0,1,1,0,5
A10GR3JZLL0XZJ,0,1,0,1,2
A10GSER42PBIRJ,0,0,0,0,7
A10GW9YFBKY6EB,1,1,1,2,1
A10GZZB82FLZFU,0,0,0,0,11
A10H0LLVMKO0T6,0,1,1,0,2
A10H1SNQ87321Q,0,0,0,0,7
A10H24TDLK2VDP,1,0,1,3,4
A10H2JRVK53MOA,1,1,2,3,0
A10H2VZOIUT928,0,0,1,8,16
A10H47FMW8NHII,7,13,43,117,96
A10H52874HQ6HH,0,1,4,2,54
A10H5XG7Y72U9R,1,0,0,2,4
A10H6CWJ0JFNHJ,1,0,0,2,2
A10H9DKSXJJ03Y,0,0,1,1,3
A10HBMH9921ZI2,4,0,0,0,1
A10HDO8Y8X8CY6,0,0,0,1,7
A10HH1WCT8AW4G,0,0,1,1,5
A10HHM2684NZD2,8,5,4,10,15
A10HIGTSU45VAI,0,1,14,20,13
A10HK74MLK7DXO,0,0,0,2,4
A10HKG4RBKG2JA,0,0,0,0,3
A10HKLP1B598FE,0,0,0,1,4
A10HMDCCVLUAJM,1,0,1,1,1
A10HMP9V69DOE1,1,0,1,0,2
A10HMPPHWI3V0A,1,3,13,26,15
A10HMQVN42E26,0,0,1,2,1
A10HMWOPW4YKFB,0,0,0,33,4
A10HQ3JEHTJV6Q,0,0,0,0,5
A10HR2LD9ZY0VU,2,0,1,1,1
A10HRDI31B2128,0,0,0,1,6
A10HU7EJZCEPWU,0,0,1,3,4
A10HW478V6TK33,0,0,0,0,7
A10HWIH54ZBS7D,0,0,0,1,1
A10HX1T9UOBF2M,0,0,1,1,3
A10HXCOBSYFYKR,0,0,0,0,4
A10HZVT7ZQEOP1,0,0,6,5,16
A10I199V8AAHW8,2,4,2,2,8
A10I28F2543N8H,1,0,0,5,2
A10I3GPBSB5MEE,2,1,2,0,1
A10I4LJHV244UD,1,1,2,2,0
A10I5ZJ780P6QV,0,1,0,2,1
A10I72N0P1FBJ0,0,0,14,8,1
A10I7D1BT4JT4A,1,2,1,1,8
A10I8TM2600DHN,0,0,0,2,4
A10I9Y44HCRPG,4,3,1,0,1
A10IAEEHN7PFNX,0,0,0,0,6
A10IAURDCXVKCB,0,0,0,0,6
A10ICGFAKKR525,0,0,1,0,5
A10ICH7UKG3V2D,0,0,0,1,4
A10IIC6G4PTUDY,0,0,3,2,3
A10IJEWRO6YXXR,1,0,1,1,7
A10IKHRUSMKP46,1,1,1,2,4
A10ILMSEV4O77N,1,0,0,1,5
A10IMVJY0TZQ1K,0,0,3,2,0
A10IOJGGU62924,2,1,1,2,1
A10IQ4MVRO05LM,0,1,1,2,0
A10IRUIODCCISV,0,0,1,0,5
A10IS54P0A2XMO,0,1,2,0,11
A10ITV7GE57ZOY,0,0,2,3,1
A10IUEQUWS7G30,0,0,0,1,4
A10IXNQFO1Y0EY,0,0,1,3,1
A10IXPDL5AXRUN,0,0,0,0,6
A10J0362MO0RM3,0,0,2,4,9
A10J0ZJS5IXJRP,0,0,1,3,3
A10J1BUT5KX1MO,1,0,0,1,3
A10J31HBQ4GQHD,1,0,0,0,5
A10J4OCBL0BDRQ,0,0,1,3,1
A10J4WFUBV2LT0,0,0,0,1,10
A10J55VI3EFL5V,2,0,1,6,2
A10J604M0KKBAS,0,0,0,0,4
A10JDEOGZLFDRO,0,0,0,1,4
A10JDPEQ8GJ2K1,6,3,9,23,10
A10JGEPCAPOXK4,0,0,2,5,5
A10JJP8RQSAXAE,0,0,0,0,13
A10JKTZ30IHUMF,2,2,0,0,2
A10JPZAYDGFHEV,0,0,0,0,15
A10JSJQXT6D54H,0,1,0,2,3
