0767839277,4,0,2,8,22
0767840135,1,0,4,1,12
0767840895,1,1,9,12,18
076784257X,1,1,4,6,5
0767844335,0,1,4,3,6
076784436X,0,1,1,0,1
0767844386,0,1,3,8,25
0767847121,1,0,1,1,2
0767847202,1,1,1,2,0
076784730X,0,1,1,11,25
0767847431,0,1,5,16,36
076784744X,9,11,18,7,5
0767847539,1,0,2,5,0
0767847563,2,1,3,5,27
0767847571,2,1,3,2,6
0767848535,1,0,4,1,0
0767849493,29,24,36,61,163
0767849973,0,0,2,7,5
0767849981,2,1,4,13,48
0767850246,4,4,4,10,8
0767850262,1,1,2,4,1
0767850661,2,2,2,1,3
0767850823,1,1,2,3,4
0767851013,3,6,7,16,80
076785117X,9,9,4,5,13
0767851668,28,9,9,7,6
076785344X,0,1,3,2,7
0767853636,18,8,14,24,141
0767853946,10,3,11,21,32
0767855000,2,1,3,3,12
0767856449,1,0,0,1,2
0767857178,1,1,5,3,9
0769403468,4,0,7,12,104
0769712231,0,0,2,2,15
0769720226,1,0,1,3,2
0769720277,0,0,1,2,2
0769720323,0,0,1,2,2
0769720366,0,0,2,3,0
0769720382,0,0,3,5,1
0769720994,1,0,2,3,8
0769721125,0,1,0,3,9
0773343032,5,5,10,17,54
0773345000,0,0,1,2,2
0773345019,1,1,0,0,1
0773386424,0,0,0,2,5
0773386432,0,0,1,3,10
0773386726,0,1,0,1,4
0773386777,2,2,5,14,27
0773399372,0,0,0,0,5
0780018648,0,1,1,2,0
0780018664,2,2,2,23,90
0780018702,0,0,0,4,16
078001913X,0,0,1,2,1
0780019164,0,1,0,4,2
0780019172,0,2,0,5,29
0780019512,0,0,1,1,2
0780020200,4,2,1,5,27
0780020227,2,2,2,2,32
0780020464,0,1,2,7,13
0780020502,1,1,3,7,7
078002057X,0,0,1,2,2
078002060X,0,0,3,2,8
0780020618,0,1,2,5,3
0780020626,0,0,0,4,3
0780020634,3,2,6,9,14
0780020685,8,9,5,21,213
0780020693,1,2,3,13,26
0780020707,1,0,6,10,38
0780020715,1,0,6,9,80
0780020723,4,2,7,27,71
0780020731,2,3,3,18,50
0780020804,0,1,1,6,26
0780020812,0,0,3,0,10
0780020820,2,0,4,2,10
0780020847,10,2,8,15,38
0780020901,1,1,1,0,4
0780020979,0,0,2,2,3
0780020987,0,1,1,3,0
0780021045,0,0,4,9,4
0780021061,0,2,2,3,7
0780021088,4,4,5,11,23
0780021096,2,2,6,12,13
0780021118,1,1,2,8,23
0780021134,2,4,11,12,30
0780021185,0,1,4,12,37
0780021223,0,0,1,4,9
0780021312,1,1,4,12,26
0780021320,0,0,3,4,15
0780021541,4,3,5,10,20
0780021592,2,2,4,26,30
0780021797,0,0,1,2,13
0780021932,0,1,2,18,57
0780021940,1,2,4,12,47
0780021967,4,4,11,28,66
0780022041,2,0,0,7,4
0780022076,0,1,1,5,15
0780022084,0,2,3,16,25
0780022122,1,0,2,0,0
0780022181,7,14,17,30,113
0780022270,1,2,1,2,10
0780022300,10,4,11,44,149
0780022319,0,0,7,11,35
0780022343,1,0,2,10,74
0780022386,6,5,6,20,26
0780022491,1,5,6,26,72
0780022629,2,2,6,13,24
0780022823,0,4,7,14,12
0780022882,2,0,3,4,5
0780023013,0,0,6,10,10
0780023080,3,3,4,5,19
0780023099,0,1,0,3,7
0780023110,6,2,7,7,10
0780023145,1,0,2,0,1
0780023161,0,0,1,1,9
078002320X,1,0,3,1,0
0780023226,0,0,3,2,3
0780023307,0,0,5,7,7
0780023331,0,0,2,6,4
0780023420,1,3,2,7,54
0780023447,0,1,3,4,9
0780023536,1,0,0,3,27
0780029410,0,0,4,3,2
0780605799,3,4,8,17,27
078060718X,14,1,9,12,24
0780607287,1,1,8,29,74
0780607465,2,0,2,3,1
0780608372,9,0,4,24,69
078060959X,3,3,5,3,28
0780612906,7,3,2,4,15
0780613678,1,1,3,23,17
0780613856,3,1,3,8,14
0780613880,1,1,3,12,38
0780614097,2,3,6,17,75
0780615220,0,0,2,2,4
0780615573,0,0,1,4,25
0780616561,7,6,10,15,31
078061755X,1,0,6,7,30
0780618068,6,2,8,18,58
0780618106,0,0,0,3,1
0780618548,4,2,7,29,86
0780618556,12,5,15,46,143
0780618564,3,4,5,13,26
0780618831,0,1,3,6,38
0780619250,7,15,17,24,36
0780619331,2,2,8,14,20
0780619412,3,8,12,61,172
0780619439,1,1,1,5,27
0780619536,0,1,0,1,2
0780619544,0,0,3,0,3
0780619552,5,9,14,41,56
0780619609,4,4,7,27,35
0780619765,1,1,3,7,41
0780619951,8,7,9,8,17
0780620003,15,18,20,13,25
0780620135,1,2,0,2,17
0780620321,5,2,4,6,10
0780620364,0,1,5,3,7
0780620372,0,1,2,7,16
0780620437,0,0,4,9,9
0780620496,0,0,0,4,16
0780620704,0,0,1,0,4
0780620801,2,1,6,10,31
078062081X,0,0,0,1,4
0780620860,0,2,1,4,9
0780620879,0,0,2,2,0
0780621395,0,0,0,3,10
0780621549,0,2,0,2,4
0780621573,19,11,16,19,24
0780621603,1,3,1,7,3
0780621611,0,1,13,24,45
078062162X,1,5,6,14,47
0780621638,4,2,2,2,9
0780621654,3,3,8,19,24
0780621832,3,2,1,18,81
0780621948,2,1,4,5,4
0780621964,43,13,10,11,18
0780621980,11,8,11,51,131
0780622030,2,0,1,5,22
0780622170,0,1,2,1,2
0780622189,0,0,2,2,4
0780622197,0,0,1,0,5
0780622200,0,0,0,2,3
0780622278,0,0,1,5,24
0780622375,0,1,0,2,11
0780622383,0,2,6,24,86
0780622537,2,10,12,24,49
0780622545,8,18,29,76,185
0780622561,3,3,5,17,47
0780622588,5,5,10,44,96
0780622596,0,0,6,11,4
0780622642,14,12,29,34,49
0780622782,0,0,1,7,3
0780623088,1,0,0,1,7
0780623134,7,6,6,34,506
0780623215,0,0,6,11,8
0780623258,2,0,1,1,4
0780623274,3,3,1,7,2
078062338X,0,1,0,1,7
0780623592,1,1,9,5,6
0780623614,9,8,12,25,65
078062369X,8,9,12,50,89
0780623711,1,4,13,30,57
078062372X,3,0,4,4,10
0780623746,4,4,8,26,102
0780623789,0,2,1,11,2
078062386X,0,0,0,1,6
0780624378,1,2,2,1,2
0780624386,0,0,1,2,3
0780625129,5,8,19,54,196
0780625218,2,3,8,11,14
0780625277,4,3,9,8,6
0780625358,0,1,2,3,17
0780625390,0,0,2,3,2
0780625528,2,1,4,5,13
0780625609,1,1,4,2,3
078062565X,2,3,8,26,217
0780625765,0,0,1,3,24
0780625773,1,0,2,10,14
0780625781,0,0,2,5,17
078062579X,1,0,2,10,33
0780625803,1,0,2,10,36
0780625862,0,0,1,4,5
0780625900,0,0,1,3,11
0780626109,4,3,2,6,6
0780626478,6,3,5,40,99
0780626516,1,0,1,2,1
0780626613,0,0,4,7,9
0780626699,4,2,6,12,32
0780626702,1,10,10,30,62
0780626966,4,3,9,29,134
0780627024,4,5,18,48,126
0780627415,9,2,14,30,31
0780627717,1,1,4,22,39
078062775X,3,0,2,7,14
0780627776,3,5,5,7,10
0780627784,3,4,5,11,12
0780627792,2,0,1,8,5
0780627806,5,12,5,12,24
0780627830,2,0,2,1,3
0780627849,4,0,3,1,5
0780627857,0,1,1,8,19
0780627865,0,1,2,2,4
0780627873,1,3,0,3,5
0780628519,2,8,8,17,33
0780628535,8,8,8,13,11
0780628551,15,25,19,12,16
078062856X,9,8,18,40,74
0780628799,12,15,12,57,306
0780629159,3,5,5,23,50
0780629450,8,9,11,29,112
0780629868,2,5,5,2,1
0780629876,0,3,2,2,1
0780630068,0,0,1,2,5
0780630106,1,0,0,1,4
0780630149,0,1,1,6,14
0780630157,0,0,5,6,12
078063019X,0,0,3,6,8
0780630459,3,8,7,20,90
0780630548,0,1,0,0,4
0780630858,12,28,30,26,29
0780630866,2,1,13,36,71
0780630874,6,10,22,25,33
0780630882,8,17,19,10,21
0780630890,11,20,18,15,18
0780630904,7,9,13,27,43
0780631153,39,21,29,50,141
0780631234,7,5,7,13,25
0780631277,3,5,0,1,2
0780631323,0,1,1,0,5
0780631528,0,8,21,40,38
0780631641,3,6,6,25,52
0780631684,12,15,36,69,74
0780650611,0,0,2,6,5
0780651359,4,6,14,48,76
0780656172,11,19,15,26,42
0780656946,20,14,23,42,57
0780662911,1,1,4,4,17
0782002064,5,3,17,28,436
0782005225,0,0,0,2,3
0782005926,0,1,0,1,4
0782006752,5,4,6,8,11
0782006760,2,1,4,25,84
0782006787,0,1,2,9,47
0782006795,4,3,3,17,30
0782006809,5,2,5,23,39
0782006930,2,3,7,3,3
0782007015,2,6,6,3,9
0782007058,0,1,2,4,10
0782007848,0,0,1,2,0
0782008062,3,1,8,13,17
0782008119,0,0,0,0,5
078200833X,1,1,0,5,26
0782008348,6,4,8,23,133
0782008364,4,1,15,21,66
0782008372,15,12,22,37,88
0782008380,39,16,10,9,13
0782008445,0,0,2,9,23
0782008461,0,0,2,1,3
078200847X,0,1,1,3,21
0782009123,2,5,4,8,32
0782009980,2,3,10,20,113
0782010040,0,0,2,9,31
0782010059,2,0,2,15,85
0782010539,0,1,1,4,4
078201061X,3,5,1,14,29
0782010660,1,3,2,3,11
0782010679,3,3,2,11,57
0782011098,3,0,3,3,7
0782011179,0,1,2,6,4
0782011195,0,0,2,7,10
0782011276,0,1,3,9,16
0782011284,0,2,9,8,25
078310135X,0,0,0,2,4
0783103107,5,4,16,19,62
0783104146,0,0,2,6,8
0783105533,1,2,7,10,52
0783107188,0,0,0,4,5
0783107986,7,1,4,8,126
0783108974,0,0,1,1,1
0783110871,2,0,8,9,7
0783110960,0,0,1,0,4
0783111037,0,1,1,1,4
0783111169,0,0,1,1,5
0783111436,0,0,2,5,3
0783111509,0,0,1,6,10
0783112572,3,4,6,10,16
0783112610,0,2,2,3,4
0783112645,0,1,1,7,22
0783112750,2,4,3,15,24
0783112793,0,0,4,3,12
0783113145,1,0,7,15,74
0783113196,4,1,5,12,46
0783113943,5,5,16,31,74
0783114176,0,1,4,11,14
0783114222,1,0,4,9,74
0783114338,0,2,3,2,5
0783114532,0,1,2,3,3
0783114583,2,0,9,16,39
0783114664,1,1,1,8,16
0783114729,0,2,7,15,36
0783114877,0,1,2,7,3
0783114885,2,4,7,22,32
0783114893,1,7,8,40,49
0783114907,0,1,5,11,33
078311494X,0,1,2,1,8
0783115008,2,3,4,6,8
0783115202,5,7,13,26,50
0783115377,5,3,1,10,13
078311589X,0,0,1,2,7
078311611X,2,0,1,5,11
0783116330,1,1,2,2,20
0783116640,0,2,1,0,18
0783116748,0,0,11,9,23
0783116764,0,1,2,6,1
0783116780,0,2,3,1,0
0783116799,0,0,0,4,2
0783116896,1,0,2,10,13
0783116918,1,1,1,9,17
0783116926,1,2,7,43,116
0783116934,1,1,3,23,56
0783117388,7,4,5,25,58
0783117531,0,1,1,0,6
0783200544,3,6,6,2,10
0783200870,0,1,7,9,17
0783201672,2,7,7,21,34
0783204914,0,5,4,11,77
0783205945,0,2,2,6,7
0783207425,0,1,1,1,1
0783208227,1,0,1,15,40
0783210973,1,2,0,0,0
0783211694,1,0,2,2,21
0783211856,13,8,19,34,398
0783212771,2,0,1,8,13
0783213115,1,0,5,13,16
0783213638,0,1,5,2,27
0783214235,2,1,4,16,32
0783214243,7,6,6,21,50
0783215088,0,1,3,7,10
0783215096,0,0,3,8,40
0783215118,0,0,0,2,8
0783215126,2,4,10,16,140
078321541X,1,0,1,1,10
0783215517,0,1,4,18,13
0783216084,8,7,20,61,453
0783217048,3,1,3,14,89
0783217331,0,0,1,4,7
078321734X,0,0,0,2,3
0783217358,1,1,0,2,1
0783217390,0,4,6,19,13
0783217471,0,2,1,2,11
0783217498,0,0,2,3,6
0783217528,0,0,1,1,11
0783217536,1,0,3,4,1
0783218842,1,0,3,3,4
0783218915,2,1,7,7,21
0783218923,1,0,2,4,20
078321894X,0,0,3,12,32
0783219105,3,6,9,23,78
0783219148,0,1,2,7,7
0783219172,3,4,10,32,79
0783219458,3,3,9,26,67
0783219571,1,2,4,7,14
078321958X,4,11,13,43,73
0783219598,2,1,7,18,94
0783219660,0,3,5,8,10
0783219695,7,6,12,38,196
0783219733,2,0,1,11,16
0783219806,2,4,3,10,33
0783219857,11,7,13,51,62
0783221088,2,12,21,41,225
0783221312,2,4,5,11,11
0783221487,40,24,60,90,114
078322172X,9,1,13,48,114
0783221789,0,0,2,0,4
0783221983,6,4,7,8,25
0783222068,3,2,4,13,16
0783222149,2,3,4,19,39
0783222424,2,0,2,5,0
0783222475,3,2,18,47,90
078322253X,1,3,6,2,19
0783222548,0,2,2,10,37
0783222653,0,0,1,0,4
0783222726,0,0,1,4,37
0783222734,6,9,30,96,302
0783222823,0,3,2,12,44
0783222955,6,4,9,17,327
0783223099,3,1,0,3,4
0783223218,7,16,19,18,40
0783223234,0,0,1,3,11
0783223358,24,22,44,48,65
0783223609,1,3,12,19,39
078322365X,2,2,14,31,39
0783224060,0,1,0,6,7
0783224079,9,10,23,39,50
0783224435,0,0,1,2,3
0783224443,1,0,3,1,0
0783224451,0,0,1,3,3
0783224583,0,0,2,5,5
0783224788,1,0,0,3,6
0783224885,0,1,5,3,3
0783225199,8,5,10,37,160
0783225253,1,4,9,18,52
0783225261,2,3,9,11,41
078322530X,2,4,12,14,22
0783225350,0,0,2,0,0
078322544X,8,7,13,28,114
0783225482,2,1,11,30,103
0783225504,2,1,8,26,56
0783225539,5,2,4,10,25
078322561X,4,9,3,10,37
0783225725,2,5,6,17,66
0783225741,3,3,10,4,12
0783225768,7,6,10,40,108
0783225792,9,12,17,65,156
0783225806,1,0,1,4,5
0783225814,1,2,11,15,55
0783225849,6,2,11,41,336
0783225873,6,5,9,15,141
0783225881,3,2,10,14,155
078322592X,1,1,4,24,55
0783225946,3,11,15,14,26
0783225962,2,1,7,15,41
0783225970,18,17,27,53,231
0783225997,10,16,13,38,128
0783226004,2,0,11,19,64
0783226012,8,4,8,31,27
0783226039,11,9,18,34,123
0783226152,8,5,8,33,143
0783226160,11,4,15,25,122
0783226225,0,1,6,11,5
0783226233,0,1,0,2,3
078322625X,0,0,0,0,7
0783226276,1,1,0,0,4
0783226543,1,1,7,30,52
0783226551,5,9,8,21,51
0783226705,1,1,2,5,16
0783226713,0,1,0,3,1
0783226721,0,0,0,1,3
0783226748,4,4,6,6,12
0783226764,2,3,8,21,54
0783226799,6,3,10,21,54
0783226837,1,1,10,35,89
0783226853,0,2,4,17,105
078322687X,5,9,14,47,198
0783226918,1,1,5,17,34
0783226926,1,3,6,13,30
0783226934,2,0,6,15,24
0783226942,1,3,5,6,8
0783226985,4,3,4,15,40
0783226993,0,1,3,12,6
0783227043,2,3,3,18,22
0783227051,0,0,0,1,9
078322706X,8,7,9,33,113
0783227078,8,8,18,23,30
0783227094,26,14,11,9,14
0783227205,0,0,3,1,2
0783227213,0,0,2,1,1
0783227221,0,0,0,4,2
078322723X,0,0,2,4,1
0783227256,7,9,11,25,52
0783227280,0,0,2,9,18
0783227353,5,0,1,8,10
0783227361,8,7,14,29,96
0783227388,1,2,5,30,81
0783227396,1,0,8,15,19
078322740X,0,0,2,13,43
0783227418,0,0,1,5,2
0783227426,5,2,5,11,58
0783227434,11,9,27,82,202
0783227477,0,2,3,6,20
0783227507,5,12,23,86,308
0783227612,0,0,2,5,4
0783227647,2,2,3,15,45
0783227833,2,6,7,21,56
0783227876,2,0,4,22,50
0783227884,1,2,9,18,54
0783227892,3,2,9,19,26
0783227906,1,1,5,9,33
0783227922,4,6,9,12,20
0783227930,1,2,4,17,21
0783227949,5,4,9,9,62
0783227965,0,0,4,1,9
0783227981,0,0,5,16,35
0783228007,2,6,13,9,18
0783228015,14,8,14,43,215
0783228023,1,2,8,14,13
0783228031,0,0,9,19,29
0783228074,0,0,2,7,18
0783228082,0,2,1,2,1
0783228090,1,2,3,3,1
0783228112,0,0,3,1,0
0783228120,0,0,1,2,1
0783228252,1,0,2,1,4
0783228317,2,1,3,13,56
0783228325,0,1,0,1,6
0783228333,1,0,2,4,2
0783228341,0,0,0,1,15
0783228449,2,2,8,10,13
0783228457,2,8,10,17,52
0783228465,0,4,4,8,20
0783228473,1,1,4,2,28
0783228503,3,0,3,7,47
078322852X,3,0,2,6,26
0783228686,2,2,2,10,24
0783229143,0,2,5,5,3
0783229151,1,3,3,10,5
0783229291,1,0,0,11,35
078322933X,4,3,11,25,40
0783229356,3,0,9,19,84
0783229364,1,1,8,18,28
0783229372,3,5,10,16,24
0783229399,0,1,5,13,11
0783229429,1,1,4,8,9
078322947X,8,0,8,23,53
0783229488,0,1,7,6,27
0783229526,21,22,16,17,64
0783229585,4,1,5,17,38
0783229593,0,2,1,5,3
0783229623,0,0,2,6,1
078322964X,2,1,2,3,5
0783229674,3,1,4,17,41
0783229690,1,0,0,3,1
0783229704,1,0,1,3,4
0783229712,0,0,1,2,1
0783229747,1,1,3,15,35
0783229887,7,13,16,22,37
078322995X,0,4,9,27,90
0783230060,1,0,3,8,13
0783230095,2,2,5,16,29
0783230346,4,3,15,8,23
0783230354,0,1,0,5,7
0783230362,1,1,2,7,7
0783230370,2,0,3,10,16
0783230389,3,1,7,8,16
0783230397,1,0,3,4,5
0783230400,1,0,6,8,13
0783230419,3,2,8,12,5
0783230427,7,3,18,16,9
0783230435,2,1,7,12,55
0783230443,0,2,1,5,11
0783230451,3,6,13,18,24
078323046X,0,1,6,2,3
0783230478,0,1,3,13,55
0783230486,0,1,5,7,19
0783230494,0,2,3,10,47
0783230508,1,3,7,10,49
0783230516,1,1,5,8,7
0783230524,2,0,2,7,19
0783230532,0,0,1,4,25
0783230559,3,1,5,8,17
0783230591,1,1,4,3,7
0783231032,12,7,20,16,32
0783231210,2,0,3,7,27
0783231474,4,8,17,25,39
0783231644,5,5,5,8,27
0783232047,0,3,6,20,56
0783232063,0,3,9,19,38
